"250917 110412 955";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:37,583; MC01; 54177; SQ 242; ->{event: "AwcsConverterSendS04", plcRecordNo: 1344, itemID: 14493U, indexNo: 1344, locationAWCS: "S01aa          ", barcodeAWCS: "SD0008GOOD_001_v                    ", actualDestMCID: 16, requestedDestMCID: [16, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110413 221";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:37,848; MC01; 54177; SQ 253; ->{event: "AwcsConverterSendS04", plcRecordNo: 1354, itemID: 14503U, indexNo: 1354, locationAWCS: "S01aa          ", barcodeAWCS: "SD0001GOOD_001_v                    ", actualDestMCID: 3001, requestedDestMCID: [3001, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110413 460";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:38,086; MC01; 54177; SQ 014; ->{event: "AwcsConverterSendS04", plcRecordNo: 1333, itemID: 14482U, indexNo: 1333, locationAWCS: "S01aa          ", barcodeAWCS: "SD0009GOOD_001_v                    ", actualDestMCID: 3001, requestedDestMCID: [2, -1, -1, -1, -1, -1], sortCode: [12, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110414 144";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:38,774; MC01; 54177; SQ 062; ->{event: "AwcsConverterSendS04", plcRecordNo: 1348, itemID: 14497U, indexNo: 1348, locationAWCS: "S01aa          ", barcodeAWCS: "SD0008GOOD_001_v                    ", actualDestMCID: 4, requestedDestMCID: [4, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110414 389";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:39,015; MC01; 54177; SQ 090; ->{event: "AwcsConverterSendS04", plcRecordNo: 1340, itemID: 14489U, indexNo: 1340, locationAWCS: "S01aa          ", barcodeAWCS: "SD0004GOOD_001_v                    ", actualDestMCID: 6, requestedDestMCID: [6, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110414 625";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:39,254; MC01; 54177; SQ 105; ->{event: "AwcsConverterSendS04", plcRecordNo: 1358, itemID: 14507U, indexNo: 1358, locationAWCS: "S01aa          ", barcodeAWCS: "SD0010GOOD_001_v                    ", actualDestMCID: 8, requestedDestMCID: [8, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110415 353";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:39,973; MC01; 54177; SQ 138; ->{event: "AwcsConverterSendS04", plcRecordNo: 0996, itemID: 14145U, indexNo: 0996, locationAWCS: "S01aa          ", barcodeAWCS: "SD0002GOOD_001_v                    ", actualDestMCID: 76, requestedDestMCID: [76, 2, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Used,FromAwcs,NotAttempted", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110415 663";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:40,214; MC01; 54177; SQ 150; ->{event: "AwcsConverterSendS04", plcRecordNo: 1337, itemID: 14486U, indexNo: 1337, locationAWCS: "S01aa          ", barcodeAWCS: "SD0001GOOD_001_v                    ", actualDestMCID: 12, requestedDestMCID: [12, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110415 828";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:40,454; MC01; 54177; SQ 170; ->{event: "AwcsConverterSendS04", plcRecordNo: 1343, itemID: 14492U, indexNo: 1343, locationAWCS: "S01aa          ", barcodeAWCS: "SD0008GOOD_001_v                    ", actualDestMCID: 14, requestedDestMCID: [14, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110416 093";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:40,695; MC01; 54177; SQ 188; ->{event: "AwcsConverterSendS04", plcRecordNo: 1352, itemID: 14501U, indexNo: 1352, locationAWCS: "S01aa          ", barcodeAWCS: "??????????                          ", actualDestMCID: 76, requestedDestMCID: [76, -1, -1, -1, -1, -1], sortCode: [8, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
